C,/arquivo_100kb.bin,0.10223674774169922,0.40456628799438477,0.5075345039367676,102583,247.62001657164882
C,/arquivo_100kb.bin,0.10115814208984375,0.5056619644165039,0.6079459190368652,102583,198.11399311612993
C,/arquivo_100kb.bin,0.10135626792907715,0.7334215641021729,0.8355331420898438,102583,136.59089920560902
C,/arquivo_100kb.bin,0.1015019416809082,0.5059120655059814,0.6088385581970215,102583,198.01605410874626
C,/arquivo_100kb.bin,0.10129833221435547,0.4058499336242676,0.5084567070007324,102583,246.83682966976804
C,/arquivo_100kb.bin,0.10070276260375977,0.40471553802490234,0.5062155723571777,102583,247.5286998527246
C,/arquivo_100kb.bin,0.10130524635314941,0.5060060024261475,0.6084964275360107,102583,197.9792936391526
C,/arquivo_100kb.bin,0.10130000114440918,0.4049031734466553,0.5070130825042725,102583,247.4139930412233
C,/arquivo_100kb.bin,0.10122442245483398,0.40572404861450195,0.5078494548797607,102583,246.91341634689405
C,/arquivo_100kb.bin,0.10173249244689941,0.4054756164550781,0.5080718994140625,102583,247.0646985220099
C,/arquivo_1mb.bin,0.10091972351074219,1.1484065055847168,1.2502646446228027,1048760,891.8267900080676
C,/arquivo_1mb.bin,0.10141992568969727,0.950986385345459,1.0534422397613525,1048760,1076.9656677345097
C,/arquivo_1mb.bin,0.10189676284790039,0.893108606338501,0.9962220191955566,1048760,1146.7582780316654
C,/arquivo_1mb.bin,0.10139203071594238,0.8638005256652832,0.9663841724395752,1048760,1185.6668953879089
C,/arquivo_1mb.bin,0.1009359359741211,0.8848593235015869,0.9867827892303467,1048760,1157.4491676790963
C,/arquivo_1mb.bin,0.10141229629516602,0.8669002056121826,0.9695768356323242,1048760,1181.4274363642014
C,/arquivo_1mb.bin,0.10097718238830566,0.8787906169891357,0.9808557033538818,1048760,1165.4422199101173
C,/arquivo_1mb.bin,0.1013948917388916,1.856318712234497,1.9589064121246338,1048760,551.7262099174604
C,/arquivo_5mb.bin,0.10129046440124512,3.988241195678711,4.091400861740112,5243064,1283.8189658759236
C,/arquivo_5mb.bin,0.10101008415222168,4.478282928466797,4.580792665481567,5243064,1143.335463454732
C,/arquivo_5mb.bin,0.10157108306884766,5.080679416656494,5.183692693710327,5243064,1007.7746040645683
C,/arquivo_5mb.bin,0.10122513771057129,4.146848917007446,4.252786636352539,5243064,1234.7157540513806
C,/arquivo_5mb.bin,0.1011054515838623,4.2070631980896,4.309757232666016,5243064,1217.0436825919421
C,/arquivo_5mb.bin,0.10074353218078613,4.340959787368774,4.4431540966033936,5243064,1179.5040586182304
C,/arquivo_5mb.bin,0.1009523868560791,4.0915045738220215,4.194096803665161,5243064,1251.4173197457912
C,/arquivo_5mb.bin,0.10155081748962402,4.212011098861694,4.315327405929565,5243064,1215.6140065451727
C,/arquivo_5mb.bin,0.10147976875305176,4.219347953796387,4.322456359863281,5243064,1213.5002241028933
C,/arquivo_1mb.bin,0.10105037689208984,0.8940269947052002,0.9968481063842773,1048760,1145.5802716983023
C,/arquivo_1mb.bin,0.1015322208404541,0.9363112449645996,1.0392677783966064,1048760,1093.8453350933776
C,/arquivo_5mb.bin,0.10140824317932129,4.971112966537476,5.074088096618652,5243064,1029.9865889119703
