B,/arquivo_100kb.bin,0.05200338363647461,0.2082805633544922,0.26133036613464355,102583,480.9796426707204
B,/arquivo_100kb.bin,0.05170035362243652,0.2049388885498047,0.2577402591705322,102583,488.8223589304494
B,/arquivo_100kb.bin,0.05176138877868652,0.48804235458374023,0.5406074523925781,102583,205.2664282036426
B,/arquivo_100kb.bin,0.05156135559082031,0.2051680088043213,0.2577693462371826,102583,488.2764692279356
B,/arquivo_100kb.bin,0.05108237266540527,0.20475339889526367,0.25664567947387695,102583,489.2651915817224
B,/arquivo_100kb.bin,0.05081439018249512,0.20567941665649414,0.2576565742492676,102583,487.0624030639332
B,/arquivo_100kb.bin,0.05150103569030762,1.221897840499878,1.2744266986846924,102583,81.98615924921917
B,/arquivo_100kb.bin,0.05100750923156738,0.20455241203308105,0.25647926330566406,102583,489.74592839950816
B,/arquivo_100kb.bin,0.051238059997558594,0.25632381439208984,0.30890917778015137,102583,390.82873035066507
B,/arquivo_100kb.bin,0.051119327545166016,0.2559967041015625,0.308535099029541,102583,391.3281277940037
B,/arquivo_1mb.bin,0.051451921463012695,0.5320210456848145,0.5851943492889404,1048760,1925.0736334719272
B,/arquivo_1mb.bin,0.05154561996459961,0.4622001647949219,0.5149953365325928,1048760,2215.879105007304
B,/arquivo_1mb.bin,0.050872802734375,0.4619724750518799,0.5139544010162354,1048760,2216.9712327232996
B,/arquivo_1mb.bin,0.051210641860961914,0.4612298011779785,0.5133018493652344,1048760,2220.541007723808
B,/arquivo_1mb.bin,0.05144619941711426,0.466015100479126,0.5186493396759033,1048760,2197.7392716394943
B,/arquivo_1mb.bin,0.0514826774597168,0.4824807643890381,0.5354223251342773,1048760,2122.7368282690218
B,/arquivo_1mb.bin,0.05115985870361328,0.7488698959350586,0.8011465072631836,1048760,1367.6336744998707
B,/arquivo_1mb.bin,0.051009416580200195,0.46245789527893066,0.5145599842071533,1048760,2214.644182649899
B,/arquivo_1mb.bin,0.051262855529785156,0.47277092933654785,0.5250890254974365,1048760,2166.333892266301
B,/arquivo_5mb.bin,0.051052093505859375,3.725461006164551,3.7784547805786133,5243064,1374.3747898656293
B,/arquivo_5mb.bin,0.051378726959228516,3.69206166267395,3.7453813552856445,5243064,1386.8077392271248
B,/arquivo_5mb.bin,0.0509030818939209,3.6294102668762207,3.682018995285034,5243064,1410.7470114991609
B,/arquivo_5mb.bin,0.05145668983459473,3.8774893283843994,3.9310128688812256,5243064,1320.4884021262753
B,/arquivo_5mb.bin,0.05129837989807129,3.740283250808716,3.793823003768921,5243064,1368.9283255199794
B,/arquivo_5mb.bin,0.051192283630371094,3.8767952919006348,3.9295315742492676,5243064,1320.724800248554
B,/arquivo_5mb.bin,0.05095100402832031,3.5764923095703125,3.6292951107025146,5243064,1431.620494135817
B,/arquivo_5mb.bin,0.05119490623474121,3.913797616958618,3.9670724868774414,5243064,1308.2382352409045
B,/arquivo_5mb.bin,0.05120348930358887,3.52821683883667,3.5811877250671387,5243064,1451.2089027918803
B,/arquivo_5mb.bin,0.051199913024902344,3.879237174987793,3.932466506958008,5243064,1319.8934369142078
B,/arquivo_1mb.bin,0.1070249080657959,0.8568191528320312,0.9648334980010986,1048760,1195.3277236098127
